EmployeeID,FirstName,LastName,Gender,State,City,HireDate,Department,JobTitle,EducationLevel,PerformanceRating,Overtime,BaseSalary,BirthDate,TerminationDate,AdjustedSalary,Age,YearsOfService,IsActive,Email,PhoneNumber
EMP56F059C4,Jennifer,James,Female,California,Sacramento,2024-02-20,Operations,Operations Manager,Master's Degree,Good,Yes,107000,1982-11-23,,110000,42,1,TRUE,jennifer.james@company.com,001-882-487-0076x259
EMPB0F5F162,Scott,Lopez,Male,Pennsylvania,Erie,2022-06-12,IT,IT Manager,Master's Degree,Good,No,119000,1973-07-16,,127000,51,2,TRUE,scott.lopez@company.com,349-626-1425
EMPEAD98EA2,George,Roberts,Male,Michigan,Lansing,2015-02-12,Human Resources,Recruiter,Bachelor's Degree,Good,No,65000,1969-02-28,,68000,56,10,TRUE,george.roberts@company.com,+1-586-575-6836x3331
EMPD48E0B97,James,Cook,Male,Ohio,Columbus,2024-08-24,Finance,Accountant,Bachelor's Degree,Excellent,Yes,74000,1982-03-22,,77000,42,0,TRUE,james.cook@company.com,982.546.6093
EMP5521624D,Gregory,Schaefer,Male,North Carolina,Winston-Salem,2023-01-04,Engineering,Software Engineer,Bachelor's Degree,Good,Yes,111000,1985-10-08,,114000,39,2,TRUE,gregory.schaefer@company.com,001-328-820-1550x67520
EMP7F8D8497,Melissa,Leonard,Female,Ohio,Cleveland,2017-03-04,Sales,Sales Manager,Bachelor's Degree,Satisfactory,No,85000,1971-07-26,,87000,53,7,TRUE,melissa.leonard@company.com,6328144654.00
EMP74A1F488,Savannah,Wilson,Female,North Carolina,Raleigh,2019-03-01,Engineering,Senior Software Engineer,Master's Degree,Good,No,144000,1978-02-26,,148000,47,6,TRUE,savannah.wilson@company.com,001-606-552-2720
EMP067E0D47,Elizabeth,Richmond,Female,Michigan,Lansing,2019-11-06,Engineering,QA Engineer,Associate's Degree,Excellent,Yes,93000,1997-10-14,,90000,27,5,TRUE,elizabeth.richmond@company.com,914.912.1455x66445
EMP154B3F2A,Jesse,Brandt,Male,Illinois,Peoria,2021-07-05,IT,IT Support Specialist,Bachelor's Degree,Excellent,No,63000,1984-07-19,,65000,40,3,TRUE,jesse.brandt@company.com,(600)780-5080
EMPEA7D6BA8,Melissa,Wells,Female,Ohio,Cleveland,2019-06-05,Sales,Account Executive,Bachelor's Degree,Excellent,No,74000,1996-10-27,,74000,28,5,TRUE,melissa.wells@company.com,-9659.00
EMPC2AE6A07,Chad,Stewart,Male,New York,Buffalo,2020-01-27,Finance,Controller,Bachelor's Degree,Excellent,Yes,131000,1983-05-17,,136000,41,5,TRUE,chad.stewart@company.com,-3923.00
EMP0B206C45,Jeanette,Garcia,Female,Illinois,Naperville,2015-03-10,Sales,Sales Manager,Bachelor's Degree,Good,Yes,70000,1965-10-18,,71000,59,9,TRUE,jeanette.garcia@company.com,286.966.1601
EMPB4EB1515,Diana,Lucero,Female,Pennsylvania,Allentown,2019-02-05,Finance,Accountant,Bachelor's Degree,Needs Improvement,No,63000,1982-07-03,,64000,42,6,TRUE,diana.lucero@company.com,+1-945-709-8549x915
EMP957E8B3B,Jaime,Compton,Male,Michigan,Flint,2015-07-15,Marketing,Content Writer,Associate's Degree,Excellent,No,64000,1979-05-01,,65000,45,9,TRUE,jaime.compton@company.com,(819)857-2178x9402
EMPD1068A3B,Robin,King,Female,Pennsylvania,Erie,2017-11-06,Sales,Sales Representative,Bachelor's Degree,Needs Improvement,Yes,59000,1977-02-06,,60000,48,7,TRUE,robin.king@company.com,+1-576-654-3885x38053
EMP01FB8956,Kelly,Price,Female,California,San Jose,2021-01-24,Finance,Accountant,Bachelor's Degree,Good,No,60000,1988-02-03,,60000,37,4,TRUE,kelly.price@company.com,326.758.8276
EMP0D313A5D,Aaron,Strong,Male,Florida,Tallahassee,2024-07-27,Sales,Sales Representative,Bachelor's Degree,Excellent,Yes,52000,1979-01-20,,54000,46,0,TRUE,aaron.strong@company.com,2889500299.00
EMP74ABEC75,Alexis,Wells,Female,Georgia,Savannah,2015-07-20,Sales,Sales Representative,High School,Excellent,No,55000,1974-01-22,2016-06-17,54000,51,0,FALSE,alexis.wells@company.com,865.982.8072x735
EMP9281B025,John,Simpson,Male,Georgia,Atlanta,2024-08-05,Human Resources,Recruiter,Associate's Degree,Good,No,57000,1996-07-20,,57000,28,0,TRUE,john.simpson@company.com,228-305-8869x1503
EMP8FABE29F,Bethany,Baxter,Female,Ohio,Toledo,2018-03-09,Operations,Director of Operations,Master's Degree,Good,No,142000,1978-06-19,2020-08-12,146000,46,2,FALSE,bethany.baxter@company.com,+1-937-512-8379x0002
EMPF31E01C8,Kyle,David,Male,Ohio,Akron,2016-06-21,Sales,Sales Representative,Bachelor's Degree,Good,No,56000,1994-03-26,,58000,30,8,TRUE,kyle.david@company.com,001-563-979-3589x4414
EMPC5DE89FB,Timothy,Merritt,Male,North Carolina,Greensboro,2016-12-27,Marketing,Marketing Specialist,Bachelor's Degree,Satisfactory,No,59000,1977-10-19,2023-11-08,61000,47,6,FALSE,timothy.merritt@company.com,(459)484-9419
EMP4B877AE1,Denise,Taylor,Female,Michigan,Grand Rapids,2015-10-06,Marketing,Marketing Specialist,Associate's Degree,Satisfactory,No,52000,1978-08-24,,51000,46,9,TRUE,denise.taylor@company.com,892.985.0274x94060
EMPCF07ABC4,Jennifer,Baker,Female,California,Sacramento,2015-03-05,Operations,Project Manager,Bachelor's Degree,Needs Improvement,Yes,97000,1968-09-07,,99000,56,9,TRUE,jennifer.baker@company.com,001-383-470-3939x68767
EMP32C4ADA2,Mark,Coleman,Male,California,Sacramento,2020-02-27,Operations,Operations Analyst,Master's Degree,Excellent,No,77000,1981-11-24,,82000,43,5,TRUE,mark.coleman@company.com,(237)939-2203
EMP2A1CAF47,Nicholas,Calhoun,Male,Ohio,Akron,2020-01-21,Sales,Sales Representative,Bachelor's Degree,Good,No,53000,1992-10-18,,55000,32,5,TRUE,nicholas.calhoun@company.com,(405)270-2660x790
EMPFCA9CF44,Damon,King,Male,Ohio,Cincinnati,2018-10-13,Finance,Finance Manager,Bachelor's Degree,Good,No,101000,1976-02-23,,105000,49,6,TRUE,damon.king@company.com,481.821.6049x018
EMP25723592,Peter,Mendoza,Male,Pennsylvania,Erie,2022-03-30,Engineering,Engineering Director,PhD,Satisfactory,No,168000,1979-10-25,,183000,45,2,TRUE,peter.mendoza@company.com,900-339-9156x83434
EMP3D276F14,Jessica,Horton,Female,California,San Diego,2023-10-11,Marketing,Marketing Specialist,Associate's Degree,Satisfactory,No,60000,1980-08-16,,59000,44,1,TRUE,jessica.horton@company.com,+1-313-851-3959x27468
EMP7569DB7F,Janice,Goodwin,Female,California,San Diego,2019-01-19,Sales,Sales Manager,Bachelor's Degree,Satisfactory,No,74000,1966-05-05,,75000,58,6,TRUE,janice.goodwin@company.com,(702)968-8371
EMP8E8BD7DF,Julia,Bell,Female,North Carolina,Winston-Salem,2021-11-15,Finance,Finance Manager,Master's Degree,Good,Yes,101000,1974-06-17,,104000,50,3,TRUE,julia.bell@company.com,340-469-2471
EMPF144FCE4,Madison,Richardson,Female,North Carolina,Durham,2022-04-13,Human Resources,HR Specialist,Bachelor's Degree,Good,No,54000,1984-08-08,,54000,40,2,TRUE,madison.richardson@company.com,451.673.5957
EMPE580E916,Travis,Thompson,Male,Pennsylvania,Allentown,2020-02-19,Finance,Accountant,Bachelor's Degree,Excellent,Yes,61000,1997-12-08,,63000,27,5,TRUE,travis.thompson@company.com,001-849-237-6313x10855
EMP02E53000,Caleb,Grant,Male,Texas,Houston,2020-10-18,Operations,Operations Analyst,Master's Degree,Good,No,62000,1997-02-27,,65000,28,4,TRUE,caleb.grant@company.com,999-717-6549x4177
EMPC1AD7CED,Crystal,Nguyen,Female,Illinois,Rockford,2015-04-09,Sales,Sales Director,Bachelor's Degree,Good,No,104000,1968-04-13,,106000,56,9,TRUE,crystal.nguyen@company.com,-7002.00
EMPDD121932,Heidi,Goodwin,Female,Texas,San Antonio,2017-04-15,Marketing,Marketing Director,Master's Degree,Excellent,No,123000,1961-10-24,,128000,63,7,TRUE,heidi.goodwin@company.com,(660)516-8047
EMP03DF0B19,Amber,Lowe,Female,Ohio,Columbus,2023-06-16,Marketing,CMO,Master's Degree,Excellent,No,202000,1987-06-30,,206000,37,1,TRUE,amber.lowe@company.com,(594)268-0546x35415
EMP60BE62BA,Dawn,Delgado,Female,Pennsylvania,Philadelphia,2020-04-20,IT,Systems Administrator,Bachelor's Degree,Satisfactory,No,71000,1988-11-08,,71000,36,4,TRUE,dawn.delgado@company.com,638-863-7725x39291
EMP6C772199,Marissa,Morgan,Female,California,San Jose,2022-02-26,Engineering,Senior Software Engineer,PhD,Good,Yes,116000,1973-07-09,2022-10-02,124000,51,0,FALSE,marissa.morgan@company.com,+1-868-651-2673x908
EMP248CB1FF,Ryan,Jones,Male,Michigan,Flint,2015-02-24,Operations,Operations Analyst,Bachelor's Degree,Good,No,83000,1980-09-27,,86000,44,10,TRUE,ryan.jones@company.com,+1-238-537-4025x52840
EMP6BA8EEB4,Terry,Moore,Female,Illinois,Rockford,2021-10-04,Marketing,CMO,Master's Degree,Good,No,187000,1966-04-23,,194000,58,3,TRUE,terry.moore@company.com,+1-753-324-4576x8833
EMP74299021,Victoria,Mitchell,Female,North Carolina,Charlotte,2020-07-27,Engineering,Senior Software Engineer,PhD,Needs Improvement,Yes,119000,1972-01-20,,127000,53,4,TRUE,victoria.mitchell@company.com,(860)877-3866x7378
EMP216E9A94,Lisa,Doyle,Female,Florida,Jacksonville,2019-07-10,IT,IT Support Specialist,Bachelor's Degree,Good,No,60000,1992-02-12,,60000,33,5,TRUE,lisa.doyle@company.com,819.971.3209x232
EMP17080AB8,Michael,Oliver,Male,North Carolina,Charlotte,2024-11-12,Engineering,Senior Software Engineer,Master's Degree,Satisfactory,Yes,112000,1989-07-24,,118000,35,0,TRUE,michael.oliver@company.com,922.776.7232x3290
EMP6597A9BE,William,Hayes,Male,Illinois,Springfield,2021-12-16,Operations,Operations Manager,Master's Degree,Good,No,108000,1971-02-19,,116000,54,3,TRUE,william.hayes@company.com,+1-968-818-8195x57744
EMP6B237045,Raymond,Duran,Male,Ohio,Toledo,2018-04-05,Sales,Sales Representative,Associate's Degree,Satisfactory,No,50000,1977-03-28,,50000,47,6,TRUE,raymond.duran@company.com,001-596-219-0169x210
EMPCAB53E54,Mary,Newman,Female,California,San Diego,2023-09-21,Operations,Operations Manager,Master's Degree,Excellent,No,106000,1970-12-28,2024-05-22,110000,54,0,FALSE,mary.newman@company.com,+1-524-850-0496x870
EMPEBB8B094,Katherine,Johnson,Female,North Carolina,Winston-Salem,2022-12-03,Engineering,Senior Software Engineer,PhD,Good,No,127000,1974-09-22,,134000,50,2,TRUE,katherine.johnson@company.com,001-816-822-2700x261
EMP63134EFE,Sandra,Ryan,Female,Texas,Dallas,2019-09-24,Sales,Sales Director,Bachelor's Degree,Good,Yes,121000,1972-08-10,,123000,52,5,TRUE,sandra.ryan@company.com,001-853-643-2950
EMP2297CC52,Carolyn,Jones,Female,California,San Jose,2019-07-04,IT,CTO,Bachelor's Degree,Excellent,No,195000,1970-03-31,2021-05-18,199000,54,1,FALSE,carolyn.jones@company.com,(800)715-5166x0728
EMP3ECC7B15,Miguel,Pena,Male,California,San Jose,2022-01-24,Marketing,Content Writer,Associate's Degree,Good,No,64000,1987-07-09,,64000,37,3,TRUE,miguel.pena@company.com,830.798.3664x16507
EMPD25CD4F3,Robert,Jones,Male,North Carolina,Charlotte,2022-11-01,Marketing,CMO,Master's Degree,Good,No,215000,1979-12-27,,228000,45,2,TRUE,robert.jones@company.com,(473)685-7517x1452
EMP70B28ADA,James,Wright,Male,Ohio,Akron,2023-01-17,Marketing,Digital Marketing Manager,Bachelor's Degree,Excellent,No,100000,1975-12-11,,104000,49,2,TRUE,james.wright@company.com,249-610-9053
EMP4D08EE1E,David,Espinoza,Male,Texas,San Antonio,2020-03-16,Marketing,Content Writer,High School,Good,No,52000,1984-09-09,,52000,40,4,TRUE,david.espinoza@company.com,8045441817.00
EMP54632E0C,Andrew,Lynch,Male,Pennsylvania,Allentown,2021-11-04,Operations,Operations Analyst,Bachelor's Degree,Satisfactory,No,63000,1988-07-23,,65000,36,3,TRUE,andrew.lynch@company.com,508-537-0065x86892
EMPC77DF100,William,Nguyen,Male,New York,Syracuse,2021-07-31,Sales,Sales Manager,Master's Degree,Good,No,85000,1977-01-21,,90000,48,3,TRUE,william.nguyen@company.com,992.406.3807x6969
EMP5FECF342,Kathryn,Thomas,Female,New York,Albany,2020-08-30,Finance,Financial Analyst,Master's Degree,Good,No,88000,1974-10-19,,91000,50,4,TRUE,kathryn.thomas@company.com,+1-800-564-3842x823
EMP1E077C4C,Steven,Rivera,Male,Illinois,Naperville,2019-03-31,Operations,Project Manager,Master's Degree,Good,No,91000,1972-03-12,,97000,53,5,TRUE,steven.rivera@company.com,001-216-738-8887
EMPC37DA8EA,Sierra,Smith,Female,North Carolina,Winston-Salem,2019-11-30,Engineering,Senior Software Engineer,Master's Degree,Excellent,Yes,115000,1984-01-10,,118000,41,5,TRUE,sierra.smith@company.com,(876)883-7354
EMP1240709D,Tammie,Graves,Female,Pennsylvania,Allentown,2017-09-04,Sales,Sales Manager,Bachelor's Degree,Good,Yes,93000,1986-04-23,,93000,38,7,TRUE,tammie.graves@company.com,001-714-725-5425
EMPD6696186,Patrick,Robertson,Male,Texas,Dallas,2021-10-05,Operations,Operations Manager,Master's Degree,Good,Yes,113000,1978-04-29,2022-09-03,120000,46,0,FALSE,patrick.robertson@company.com,+1-499-628-5338x76575
EMP2D42DC25,Jessica,Wagner,Female,Illinois,Peoria,2020-07-18,Sales,Sales Representative,Bachelor's Degree,Excellent,No,52000,1985-03-16,,52000,39,4,TRUE,jessica.wagner@company.com,5835415858.00
EMP3A1F88D2,Taylor,Kirby,Male,Pennsylvania,Erie,2023-05-15,IT,IT Support Specialist,High School,Satisfactory,No,63000,1981-10-25,,64000,43,1,TRUE,taylor.kirby@company.com,(760)255-3782x9159
EMP3FFFBF3F,William,Ramirez,Male,Illinois,Peoria,2016-04-08,Human Resources,HR Specialist,Associate's Degree,Excellent,No,52000,1972-06-30,,53000,52,8,TRUE,william.ramirez@company.com,216.727.8547x429
EMPA267A125,Sydney,Moses,Female,Texas,Austin,2016-04-11,Sales,Sales Director,Master's Degree,Satisfactory,No,117000,1972-06-22,,122000,52,8,TRUE,sydney.moses@company.com,989.458.4295x2496
EMP43DFE058,Deborah,Brown,Female,Ohio,Cleveland,2024-07-25,Sales,Sales Manager,Bachelor's Degree,Satisfactory,No,85000,1968-11-01,,87000,56,0,TRUE,deborah.brown@company.com,(596)519-1238x0508
EMP793A292D,Christine,Nichols,Female,Georgia,Savannah,2019-05-21,Engineering,Engineering Manager,PhD,Excellent,No,146000,1979-03-08,,154000,46,5,TRUE,christine.nichols@company.com,304-225-8538x68351
EMPD82EC16D,Melissa,Alvarez,Female,New York,Syracuse,2021-08-29,Sales,Account Executive,Master's Degree,Good,No,60000,1984-04-16,,61000,40,3,TRUE,melissa.alvarez@company.com,001-735-593-7563x8856
EMPDEF8BB90,Daniel,Bush,Male,Texas,Dallas,2021-08-03,Finance,Controller,Bachelor's Degree,Good,No,128000,1991-08-10,,132000,33,3,TRUE,daniel.bush@company.com,+1-419-535-5642x92778
EMP0772EC48,Brian,May,Male,Ohio,Columbus,2022-09-10,Sales,Sales Representative,Bachelor's Degree,Good,No,52000,1991-07-01,,54000,33,2,TRUE,brian.may@company.com,(581)931-4342x0424
EMPA6545C72,Perry,Mcbride,Male,Pennsylvania,Allentown,2020-09-17,Sales,Sales Manager,Bachelor's Degree,Good,No,84000,1986-02-18,,87000,39,4,TRUE,perry.mcbride@company.com,(884)584-9000x60322
EMP2CAB2DAE,Erica,Schneider,Female,Texas,Austin,2020-02-17,Engineering,Software Engineer,Master's Degree,Good,No,118000,1975-08-28,,121000,49,5,TRUE,erica.schneider@company.com,001-614-856-6252x82516
EMP5A32ACE0,Charles,Bryant,Male,California,San Jose,2018-07-15,Finance,Financial Analyst,Master's Degree,Excellent,No,72000,1991-09-04,,76000,33,6,TRUE,charles.bryant@company.com,001-953-701-9384x4047
EMP5A2591E1,Jose,Scott,Male,New York,Syracuse,2024-07-28,Sales,Sales Manager,Master's Degree,Satisfactory,No,70000,1981-11-04,,74000,43,0,TRUE,jose.scott@company.com,752-456-6288
EMPEA58F2EC,Nancy,Lara,Female,California,San Jose,2022-08-09,Engineering,Engineering Manager,Bachelor's Degree,Good,Yes,156000,1976-05-24,,157000,48,2,TRUE,nancy.lara@company.com,(830)921-6738x047
EMP052E37E2,Kerry,Mcneil,Male,Georgia,Savannah,2016-07-23,Operations,Operations Analyst,Master's Degree,Good,Yes,62000,1982-04-27,,66000,42,8,TRUE,kerry.mcneil@company.com,001-578-239-0183x8440
EMP5D176081,Kayla,Moore,Female,California,San Francisco,2023-12-11,Sales,VP of Sales,PhD,Excellent,No,165000,1973-03-27,,176000,51,1,TRUE,kayla.moore@company.com,703-249-0225
EMPC47B093F,Phillip,George,Male,Florida,Orlando,2021-04-29,Engineering,QA Engineer,Associate's Degree,Satisfactory,No,82000,1985-01-02,,82000,40,3,TRUE,phillip.george@company.com,001-561-888-7223x5303
EMP62C6A4F1,Willie,Edwards,Male,Ohio,Cleveland,2021-08-13,Engineering,Software Engineer,Master's Degree,Needs Improvement,No,98000,1976-01-18,,104000,49,3,TRUE,willie.edwards@company.com,398.332.8916x6126
EMP168587BF,Michele,Monroe,Female,Ohio,Akron,2019-02-10,Sales,Sales Director,Master's Degree,Good,No,127000,1958-06-10,,132000,66,6,TRUE,michele.monroe@company.com,+1-682-649-3283x2557
EMP784A5267,Donald,Cole,Male,Michigan,Ann Arbor,2019-02-23,Human Resources,HR Specialist,Associate's Degree,Satisfactory,No,61000,1982-04-11,,62000,42,6,TRUE,donald.cole@company.com,456-893-5835x4103
EMP262DF66E,David,Hall,Male,Illinois,Rockford,2015-11-11,Marketing,Marketing Director,Master's Degree,Good,No,149000,1971-07-08,,160000,53,9,TRUE,david.hall@company.com,688.679.6611x301
EMP1D89616B,Brandon,Daniel,Male,Florida,Miami,2024-08-20,Sales,Sales Representative,Bachelor's Degree,Good,Yes,53000,1990-10-07,,55000,34,0,TRUE,brandon.daniel@company.com,841-804-8689x0637
EMP2B0A6682,Joshua,Stuart,Male,New York,Syracuse,2024-10-02,Human Resources,Recruiter,Associate's Degree,Excellent,No,65000,1979-12-09,,66000,45,0,TRUE,joshua.stuart@company.com,544-989-0659
EMP279639BF,David,Adams,Male,California,San Diego,2017-12-18,Engineering,QA Engineer,Bachelor's Degree,Excellent,No,80000,1982-05-17,,83000,42,7,TRUE,david.adams@company.com,+1-630-513-1057x169
EMPE16DA0B8,Christina,Hawkins,Female,Florida,Orlando,2016-03-28,Sales,Sales Representative,Bachelor's Degree,Satisfactory,No,49000,1982-02-02,,49000,43,8,TRUE,christina.hawkins@company.com,001-618-956-8674
EMP1072AD66,Kevin,Martin,Male,Florida,Miami,2018-04-02,Engineering,Senior Software Engineer,Master's Degree,Good,Yes,128000,1989-10-17,,134000,35,6,TRUE,kevin.martin@company.com,486-421-8754x06570
EMP6FA28D1C,Cynthia,Sparks,Female,California,San Francisco,2022-02-28,Finance,Controller,Master's Degree,Satisfactory,No,126000,1996-04-06,,128000,28,3,TRUE,cynthia.sparks@company.com,858-352-7713x0597
EMP7F388530,William,Galloway,Male,Texas,Fort Worth,2015-09-14,IT,CTO,Master's Degree,Good,No,175000,1968-05-05,,187000,56,9,TRUE,william.galloway@company.com,-2089.00
EMPEE55F69A,Krista,Johnson,Female,California,San Francisco,2018-12-24,IT,IT Support Specialist,Associate's Degree,Good,No,58000,1979-12-05,,57000,45,6,TRUE,krista.johnson@company.com,615.903.3777
EMP6A398DAD,Robert,Acevedo,Male,Michigan,Grand Rapids,2021-08-09,Engineering,Senior Software Engineer,PhD,Excellent,No,131000,1970-10-12,,144000,54,3,TRUE,robert.acevedo@company.com,867-838-9600x0320
EMPB17F5085,Daniel,Jackson,Male,Pennsylvania,Pittsburgh,2021-12-03,Marketing,CMO,Master's Degree,Good,No,176000,1978-01-06,,187000,47,3,TRUE,daniel.jackson@company.com,617.671.2280
EMPA0AF4CE5,Jose,Williams,Male,Michigan,Lansing,2022-08-13,Engineering,Software Engineer,Bachelor's Degree,Needs Improvement,No,94000,1993-04-09,,97000,31,2,TRUE,jose.williams@company.com,(741)766-0729
EMP1220C0F2,Kristin,Lewis,Female,Pennsylvania,Erie,2015-02-26,Marketing,Content Writer,Bachelor's Degree,Satisfactory,No,45000,1980-07-31,2022-02-17,45000,44,6,FALSE,kristin.lewis@company.com,445.475.6834
EMP70832D08,Amanda,Wilson,Female,Ohio,Cleveland,2020-03-12,Finance,Financial Analyst,Bachelor's Degree,Excellent,No,83000,1987-02-19,,83000,38,4,TRUE,amanda.wilson@company.com,878.493.4843x333
EMPAAFA1108,Crystal,Small,Female,California,San Francisco,2024-01-07,Operations,Operations Manager,Master's Degree,Good,Yes,127000,1973-10-22,,132000,51,1,TRUE,crystal.small@company.com,989-800-0190x938
EMP67AD2F06,Amy,Boyd,Female,Illinois,Naperville,2021-06-29,Sales,Sales Representative,Associate's Degree,Good,Yes,58000,1995-04-23,,56000,29,3,TRUE,amy.boyd@company.com,+1-714-573-3220x63399
EMP00186012,Jessica,Wilson,Female,Pennsylvania,Philadelphia,2023-12-20,Marketing,Marketing Specialist,Bachelor's Degree,Excellent,Yes,67000,1988-02-04,2024-06-28,67000,37,0,FALSE,jessica.wilson@company.com,510-234-5550x145
EMP5D626F4C,Katie,Welch,Female,Florida,Tampa,2022-09-18,Operations,Operations Analyst,Bachelor's Degree,Good,No,84000,1996-08-22,2024-12-03,84000,28,2,FALSE,katie.welch@company.com,+1-873-700-2290x07737
EMP92562542,Justin,Pham,Male,Illinois,Chicago,2020-07-05,Sales,Account Executive,Bachelor's Degree,Good,No,66000,1982-09-04,,69000,42,4,TRUE,justin.pham@company.com,(750)944-6220x369
EMP7B2AAF93,Miguel,Martinez,Male,Georgia,Atlanta,2018-08-01,Sales,Account Executive,Master's Degree,Good,No,63000,1976-11-16,2022-02-02,67000,48,3,FALSE,miguel.martinez@company.com,001-453-280-2999x120
EMP280CFD38,Sabrina,Lopez,Female,Michigan,Flint,2020-05-29,Marketing,Content Writer,High School,Excellent,No,58000,1992-11-01,,56000,32,4,TRUE,sabrina.lopez@company.com,(813)826-4011
EMPC638B3C2,Robert,Roberts,Male,Ohio,Cincinnati,2022-12-23,Finance,Finance Manager,Master's Degree,Excellent,No,129000,1986-06-01,,135000,38,2,TRUE,robert.roberts@company.com,(389)727-9308
EMP01DC1E61,Misty,Hurst,Female,Ohio,Akron,2022-04-23,Sales,Sales Representative,Associate's Degree,Excellent,No,64000,1996-12-02,2022-11-20,62000,28,0,FALSE,misty.hurst@company.com,250-378-6130x85850
EMPB4CB1CA4,Marie,Davidson,Female,Florida,Jacksonville,2015-02-03,Marketing,Content Writer,Bachelor's Degree,Excellent,No,46000,1971-06-27,2022-08-17,47000,53,7,FALSE,marie.davidson@company.com,+1-276-792-0990x72780
EMP3C9C4CAF,Jordan,Williams,Male,Illinois,Springfield,2020-07-06,Sales,Account Executive,Bachelor's Degree,Good,Yes,64000,1997-09-07,,66000,27,4,TRUE,jordan.williams@company.com,(859)646-3089
EMP5931CEB7,Desiree,Logan,Female,New York,New York City,2016-10-24,Human Resources,HR Specialist,Bachelor's Degree,Good,No,57000,1970-11-30,,58000,54,8,TRUE,desiree.logan@company.com,(796)724-3413x49992
EMP7506195B,Scott,May,Male,Ohio,Columbus,2020-03-16,Finance,Accountant,Bachelor's Degree,Needs Improvement,No,60000,1992-04-24,,62000,32,4,TRUE,scott.may@company.com,495-595-2892x1672
EMP8A580C53,Ethan,Ortiz,Male,Georgia,Augusta,2015-08-17,Engineering,QA Engineer,Associate's Degree,Good,No,92000,1978-10-11,,93000,46,9,TRUE,ethan.ortiz@company.com,702-587-9573x6375
EMPCBDD5A60,Eugene,Rhodes,Male,North Carolina,Winston-Salem,2015-02-07,Engineering,Engineering Manager,PhD,Good,No,137000,1977-11-22,,149000,47,10,TRUE,eugene.rhodes@company.com,(346)568-9676
EMP88B3AF1A,Amanda,Gonzalez,Female,North Carolina,Charlotte,2024-10-27,Sales,Sales Manager,Master's Degree,Excellent,Yes,93000,1990-01-04,,95000,35,0,TRUE,amanda.gonzalez@company.com,(917)636-9654x03568
EMPE98F3CBD,Zachary,Bryant,Male,Florida,Orlando,2023-10-19,Engineering,Senior Software Engineer,Bachelor's Degree,Excellent,No,133000,1973-11-18,,140000,51,1,TRUE,zachary.bryant@company.com,001-529-212-9304x311
EMPBD86AE65,Jared,White,Male,Pennsylvania,Harrisburg,2020-05-23,IT,CTO,Master's Degree,Good,No,176000,1966-06-28,,188000,58,4,TRUE,jared.white@company.com,421-455-0017
EMP0BDF4548,Ruth,Ramirez,Female,Florida,Tallahassee,2020-05-07,Sales,VP of Sales,PhD,Excellent,No,178000,1975-09-11,,188000,49,4,TRUE,ruth.ramirez@company.com,866-641-8742x94880
EMP858DF7CA,Troy,Chapman,Male,Pennsylvania,Harrisburg,2019-06-19,Sales,Sales Representative,Bachelor's Degree,Needs Improvement,No,58000,1980-09-27,,60000,44,5,TRUE,troy.chapman@company.com,+1-706-985-8069x8434
EMPD936F65F,Sandra,Rivera,Female,Illinois,Peoria,2021-12-17,Operations,Project Manager,Master's Degree,Good,No,94000,1990-11-26,,96000,34,3,TRUE,sandra.rivera@company.com,+1-458-923-2471x146
EMP3B4EB900,Melissa,Graham,Female,Michigan,Grand Rapids,2019-12-15,Sales,Sales Representative,Associate's Degree,Needs Improvement,No,65000,1984-09-04,,63000,40,5,TRUE,melissa.graham@company.com,320.280.7948x3553
EMPA9A76491,Michael,Henderson,Male,Michigan,Flint,2020-02-05,Sales,Sales Representative,Bachelor's Degree,Good,Yes,55000,1986-08-13,,57000,38,5,TRUE,michael.henderson@company.com,(866)512-8164x1320
EMPF10F4CE2,Benjamin,Stein,Male,Pennsylvania,Philadelphia,2022-06-02,Sales,Account Executive,Master's Degree,Good,No,77000,1989-09-05,,81000,35,2,TRUE,benjamin.stein@company.com,+1-258-579-2129x5916
EMP22DF8231,Sydney,Evans,Female,Georgia,Augusta,2022-02-03,Engineering,Software Engineer,Bachelor's Degree,Excellent,No,81000,1976-06-04,,82000,48,3,TRUE,sydney.evans@company.com,001-398-798-9052
EMP56C9FE6A,Michelle,Padilla,Female,California,San Jose,2021-12-13,Engineering,Software Engineer,Bachelor's Degree,Good,No,109000,1996-05-06,,109000,28,3,TRUE,michelle.padilla@company.com,(357)741-9229
EMPF430ABA5,Wendy,Walker,Female,Texas,Houston,2017-04-20,Sales,Sales Manager,Bachelor's Degree,Excellent,No,89000,1968-05-06,,91000,56,7,TRUE,wendy.walker@company.com,946.719.1987
EMPB540A6D3,Aaron,Griffin,Male,Illinois,Springfield,2021-05-06,Finance,Financial Analyst,Bachelor's Degree,Satisfactory,No,71000,1987-06-05,,73000,37,3,TRUE,aaron.griffin@company.com,-7393.00
EMP145AFBE9,Ashlee,Mendez,Female,Ohio,Cincinnati,2016-12-24,Finance,Accountant,Bachelor's Degree,Good,No,63000,1992-07-24,,63000,32,8,TRUE,ashlee.mendez@company.com,4027703144.00
EMPBB7728FF,Thomas,Adams,Male,Texas,Fort Worth,2021-08-29,Sales,Sales Representative,Associate's Degree,Good,No,49000,1993-03-22,,49000,31,3,TRUE,thomas.adams@company.com,001-810-311-0900x53709
